Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,ylabel
1,Flood,0,99,139,139,199,89.9694,2
1,Famine,0,139,139,139,159,203.6087,0
1,Famine,0,159,139,139,278,271.5005,0
1,Flood,1,80,338,338,298,484.5746,2
1,Famine,0,339,239,239,199,300.4813,0
1,Famine,1,80,159,159,99,242.4072,0
1,Famine,0,99,278,278,139,108.14,1
1,Flood,1,99,199,199,139,189.9526,2
1,Famine,0,99,80,80,80,410.9039,1
1,Hurricane,1,179,179,179,179,339.4971,1
1,Hurricane,1,99,99,99,119,1162.4398,0
1,Flood,0,119,119,119,100,102.2595,2
1,Hurricane,0,199,20,20,199,82.2192,0
1,Flood,0,159,338,338,238,297.0269,2
1,Hurricane,0,757,518,518,399,322.4008,0
1,Famine,1,99,259,259,258,520.4087,0
1,Flood,0,119,239,239,139,606.132,2
1,Flood,0,80,159,159,139,207.0658,2
1,Famine,1,298,219,219,298,90.6973,0
2,Hurricane,0,119,100,279,119,506.5385,0
1,Famine,0,219,199,199,159,52.9009,0
1,Famine,0,159,339,339,279,73.7445,0
1,Famine,1,159,159,159,238,216.3805,1
1,Famine,0,159,199,199,119,191.0792,0
1,Famine,0,258,199,199,179,698.2585,0
2,Hurricane,1,139,139,258,239,286.5349,0
1,Flood,1,119,99,99,80,37.1517,2
2,Flood,1,99,159,298,159,87.6156,2
1,Famine,0,119,119,119,159,125.5886,1
1,Hurricane,1,159,99,99,80,362.1995,0
1,Famine,1,278,397,397,99,116.4174,1
1,Flood,1,119,99,99,179,787.5294,2
1,Famine,0,179,239,239,119,189.3621,1
1,Hurricane,0,80,139,139,99,671.6057,0
1,Flood,0,119,219,219,298,230.0136,2
1,Famine,0,119,139,139,99,291.3319,0
1,Famine,0,139,139,139,258,168.3597,1
1,Famine,0,239,538,538,20,110.8264,1
4,Hurricane,0,219,99,437,179,109.9022,1
2,Famine,0,239,239,259,279,148.0008,0
2,Hurricane,1,298,238,457,258,114.5622,1
1,Flood,1,179,99,99,80,209.5054,2
1,Famine,0,139,219,219,179,751.5585,0
1,Famine,1,219,159,159,318,621.8957,0
1,Famine,0,199,298,298,80,98.5812,0
1,Famine,0,119,219,219,99,265.4642,1
1,Hurricane,1,298,80,80,80,48.6621,0
1,Flood,0,139,139,139,139,172.0589,2
1,Famine,0,99,159,159,99,63.7122,1
1,Hurricane,1,99,99,99,80,177.8145,0
1,Flood,1,0,139,139,99,0,2
1,Famine,0,139,139,139,139,338.5133,1
2,Flood,1,99,179,378,99,105.5959,2
3,Flood,0,99,99,318,139,297.2423,2
1,Famine,1,0,99,99,258,197.6392,1
3,Flood,1,179,159,358,99,161.9938,2
1,Famine,0,159,219,219,159,192.6662,1
2,Famine,0,159,80,179,139,306.8355,0
2,Famine,1,0,179,298,199,502.0159,1
2,Flood,0,99,179,259,159,322.1552,2
1,Flood,1,99,99,99,119,190.8625,2
1,Flood,1,80,179,179,139,88.5353,2
1,Famine,1,239,199,199,239,117.2774,0
1,Hurricane,1,199,299,299,20,263.6001,1
1,Famine,1,139,199,199,139,129.1395,0
2,Hurricane,1,179,219,418,239,628.2653,1
1,Famine,1,119,80,80,119,811.9474,1
1,Flood,1,199,219,219,279,127.0797,2
2,Famine,0,159,159,258,99,163.1847,1
1,Famine,0,80,398,398,179,500.2559,0
1,Famine,0,99,99,99,159,157.7633,0
1,Flood,0,219,239,239,258,193.8891,2
1,Flood,0,159,179,179,99,466.2502,2
1,Flood,0,80,238,238,179,155.4325,2
1,Flood,1,259,179,179,299,143.0708,2
2,Hurricane,1,199,179,259,179,163.6658,1
2,Famine,0,119,199,338,0,600.4759,1
1,Hurricane,0,159,258,258,80,212.5288,1
1,Famine,0,139,139,139,99,36.0139,1
1,Flood,0,219,119,119,139,50.3289,2
1,Hurricane,1,139,80,80,159,309.1622,0
1,Famine,0,139,139,139,139,269.5561,0
1,Famine,0,179,298,298,238,100.08,1
1,Famine,0,139,139,139,119,144.4412,1
1,Famine,1,258,298,298,258,169.5435,0
1,Hurricane,1,438,319,319,239,86.0131,1
1,Famine,0,80,99,99,119,172.7614,1
1,Famine,0,159,238,238,99,51.1981,1
2,Hurricane,1,179,99,238,80,96.8401,0
1,Flood,1,139,179,179,99,521.5041,2
1,Famine,0,238,278,278,139,179.959,0
1,Famine,0,238,298,298,159,222.514,0
1,Famine,0,199,219,219,99,148.0287,0
2,Famine,0,159,179,398,199,436.9751,0
1,Famine,1,139,278,278,179,87.0919,1
1,Flood,1,139,398,398,139,164.5068,2
1,Famine,1,119,119,119,80,243.7714,1
1,Flood,1,179,259,259,179,86.552,2
1,Flood,0,278,219,219,199,620.4839,2
1,Flood,0,99,139,139,99,73.3485,2
1,Famine,0,159,179,179,139,62.2977,1
1,Famine,0,80,119,119,99,308.1416,0
1,Famine,0,119,80,80,179,33.6043,0
1,Hurricane,0,159,99,99,298,196.7772,0
1,Famine,0,139,99,99,119,384.5208,1
1,Hurricane,0,219,20,20,199,71.528,1
1,Famine,1,159,99,99,119,65.8426,1
1,Famine,0,80,80,80,119,220.0119,1
2,Famine,0,139,80,160,179,485.093,0
2,Flood,1,378,139,318,159,193.2278,2
1,Famine,0,179,119,119,179,162.4815,1
1,Famine,1,99,159,159,119,224.0006,1
1,Famine,0,139,239,239,199,133.7881,1
1,Flood,0,239,179,179,219,113.7772,2
1,Hurricane,1,139,239,239,219,219.4767,1
1,Famine,0,119,179,179,80,85.1469,1
1,Famine,1,558,160,160,279,196.3982,1
2,Famine,1,0,139,238,99,315.3336,1
2,Famine,0,99,80,239,119,250.3123,1
1,Famine,0,99,358,358,119,216.037,1
1,Famine,1,0,139,139,179,101.1237,0
1,Flood,1,159,119,119,99,50.5668,2
1,Famine,1,119,80,80,119,367.032,1
1,Hurricane,1,99,258,258,99,291.5039,1
1,Famine,0,159,119,119,179,1067.1551,1
1,Famine,1,258,119,119,139,151.4414,0
1,Famine,0,100,259,259,199,102.0061,0
1,Famine,0,139,139,139,278,152.5664,1
1,Famine,0,139,199,199,199,105.119,1
1,Hurricane,1,159,139,139,159,142.1487,0
1,Flood,0,139,278,278,417,102.3536,2
1,Flood,1,160,20,20,219,687.4511,2
3,Hurricane,1,139,139,357,179,590.5294,1
1,Famine,1,199,339,339,179,198.0309,1
2,Famine,0,99,179,278,159,357.5052,0
1,Famine,0,139,159,159,378,280.7134,0
1,Hurricane,1,119,239,239,119,776.0195,1
3,Flood,1,139,80,597,0,112.6421,2
1,Famine,1,80,299,299,339,387.6509,1
1,Famine,0,80,80,80,99,209.4684,1
1,Flood,1,219,219,219,219,299.782,2
1,Hurricane,1,159,80,80,119,333.5375,1
1,Hurricane,1,139,99,99,80,3.6056,1
1,Hurricane,1,139,278,278,119,74.0068,1
1,Famine,0,139,99,99,139,154.5979,0
1,Hurricane,1,139,99,99,298,119.7884,1
1,Famine,1,179,338,338,278,58.1227,0
1,Famine,0,0,139,139,219,0,0
1,Famine,0,20,219,219,20,249.0502,1
1,Famine,0,139,139,139,239,317.2389,0
1,Famine,0,179,139,139,80,184.1121,1
1,Famine,1,0,99,99,80,122.8587,0
2,Famine,0,139,179,358,99,149.2414,0
1,Flood,1,159,119,119,99,398.6255,2
1,Flood,0,139,139,139,80,174.7584,2
1,Hurricane,1,80,179,179,219,249.3657,0
2,Hurricane,1,179,80,239,99,130.384,1
1,Famine,0,80,159,159,99,215.3073,1
4,Famine,0,258,159,675,119,247.2231,0
1,Famine,1,80,159,159,139,391.554,1
1,Famine,1,199,278,278,139,91.3154,0
1,Famine,1,258,119,119,258,338.0237,1
1,Famine,1,119,199,199,159,750.3483,0
1,Famine,0,99,139,139,159,251.8238,1
1,Famine,0,159,179,179,219,534.6833,1
3,Hurricane,1,179,80,338,179,192.5104,1
1,Hurricane,1,298,318,318,179,756.6033,0
1,Flood,0,80,219,219,80,131.4097,2
1,Famine,0,179,159,159,99,127.5353,0
2,Famine,0,159,80,160,378,129.5782,0
1,Famine,0,119,258,258,298,169.1892,1
1,Flood,1,199,119,119,80,61.6786,2
2,Famine,0,139,99,198,298,331.0748,1
1,Hurricane,0,20,239,239,179,84.0015,0
1,Famine,0,99,80,80,139,298.4644,1
1,Famine,1,239,279,279,239,311.4161,0
1,Famine,1,0,139,139,139,117.4266,0
1,Hurricane,1,179,179,179,179,372.9786,1
2,Famine,0,99,139,318,219,154.7966,1
2,Famine,0,99,139,238,80,518.5022,1
1,Famine,0,0,99,99,99,0,0
1,Famine,0,99,119,119,199,209.571,1
1,Famine,1,219,179,179,179,291.7096,1
1,Famine,1,199,99,99,219,242.9532,1
1,Hurricane,1,179,99,99,278,151.1861,0
1,Famine,0,139,99,99,378,251.2195,1
1,Hurricane,1,20,219,219,219,141.0009,0
1,Famine,0,339,259,259,239,89.4539,0
1,Hurricane,0,179,219,219,179,58.0539,0
1,Famine,0,179,159,159,219,130.8625,0
1,Flood,0,219,239,239,199,171.5357,2
1,Hurricane,0,99,99,99,258,137.4627,1
1,Hurricane,1,179,179,179,238,481.2237,1
1,Famine,1,199,239,239,299,195.1442,1
1,Famine,0,139,179,179,139,182.0247,1
1,Famine,0,119,179,179,199,78.5016,1
1,Flood,1,259,238,238,159,430.5105,2
1,Flood,0,199,179,179,139,225.7681,2
1,Famine,0,80,159,159,258,94.3107,0
1,Famine,0,99,119,119,278,414.9584,1
1,Flood,1,238,159,159,159,519.5022,2
1,Hurricane,1,119,119,119,99,152.4549,0
1,Flood,0,239,139,139,139,212.059,2
1,Hurricane,1,179,179,179,139,148.5673,0
2,Famine,1,99,219,438,139,33.2415,0
1,Famine,1,278,119,119,99,294.7003,0
3,Flood,0,119,179,477,139,187.0167,2
1,Famine,0,80,119,119,139,154.5032,0
1,Flood,0,80,80,80,139,1137.3359,2
1,Famine,0,100,99,99,139,146.6024,1
1,Famine,0,339,20,20,179,225.633,0
1,Famine,0,179,298,298,99,176.5574,1
2,Flood,0,119,179,358,119,229.0087,2
1,Flood,0,278,318,318,139,199.5226,2
1,Hurricane,1,139,199,199,199,356.6287,0
1,Hurricane,1,219,119,119,119,83.9598,0
1,Flood,1,139,199,199,179,194.0734,2
1,Hurricane,1,139,99,99,99,22.3886,1
1,Famine,0,139,119,119,179,137.6635,1
1,Famine,0,139,259,259,219,66.7271,1
1,Famine,0,139,159,159,80,113.2751,0
1,Hurricane,1,199,339,339,139,111.0101,0
1,Famine,0,179,199,199,219,86.5231,0
1,Flood,0,80,139,139,139,628.9141,2
1,Flood,0,219,219,219,259,312.7915,2
1,Hurricane,1,359,179,179,199,1107.6039,1
1,Famine,1,139,219,219,179,110.3381,1
1,Famine,1,100,80,80,139,233,1
2,Famine,0,159,179,318,139,109.2245,0
1,Flood,1,100,159,159,199,273.0298,2
1,Hurricane,0,139,139,139,139,132.1855,0
1,Flood,1,179,159,159,258,161.0776,2
1,Famine,1,159,80,80,139,79.6241,0
1,Flood,0,139,139,139,80,61.7029,2
1,Famine,0,278,99,99,179,96.2549,1
1,Flood,1,139,100,100,99,290.097,2
1,Flood,0,259,258,258,119,501.1559,2
1,Famine,0,238,80,80,80,495.1528,0
1,Flood,1,119,99,99,139,208.7403,2
1,Famine,0,219,139,139,159,105.7946,1
1,Famine,1,278,199,199,259,77.4209,0
1,Flood,0,99,80,80,80,228.1074,2
1,Famine,0,99,99,99,159,681.3048,1
1,Hurricane,1,179,159,159,139,112.9004,0
1,Famine,0,99,159,159,179,380.659,1
1,Famine,0,119,80,80,99,189.8486,1
1,Famine,0,159,119,119,99,220.0006,1
1,Hurricane,0,179,139,139,259,794.308,0
1,Famine,0,457,219,219,139,105.5746,1
1,Hurricane,0,139,119,119,219,123.0498,0
1,Famine,0,139,99,99,119,252.0005,1
1,Famine,0,119,119,119,139,306.4841,1
2,Famine,0,139,139,258,119,415.4771,0
1,Famine,0,139,238,238,259,149.5201,0
3,Famine,0,139,80,418,238,181.7175,1
1,Famine,1,80,139,139,159,209.113,1
1,Flood,0,159,219,219,139,124.4076,2
1,Hurricane,1,80,179,179,139,173.5029,0
1,Famine,0,99,258,258,199,652.5002,0
1,Famine,0,179,199,199,179,43.2348,1
1,Flood,1,119,179,179,179,101.7104,2
1,Famine,0,139,159,159,80,315.833,1
1,Hurricane,1,219,179,179,99,125.7716,1
1,Famine,0,119,139,139,298,84.537,1
1,Flood,1,179,139,139,298,308.6037,2
4,Flood,1,99,80,617,219,412.1705,2
2,Flood,1,219,139,278,99,221.6529,2
3,Flood,1,139,318,735,219,138.0326,2
1,Flood,0,119,119,119,219,369.0237,2
2,Famine,0,199,259,398,159,91.0179,0
1,Famine,1,99,119,119,80,204.3679,1
2,Famine,0,0,238,377,159,0,0
1,Flood,1,99,159,159,80,278.1641,2
1,Famine,0,139,99,99,159,183.0874,1
1,Flood,1,100,80,80,219,203.5055,2
2,Famine,1,119,119,199,199,66.191,1
1,Flood,0,219,139,139,258,175.5883,2
1,Famine,0,80,139,139,179,327.9489,1
2,Famine,0,119,139,258,139,305.6796,0
1,Flood,0,99,100,100,99,301.4175,2
1,Famine,0,159,298,298,139,467.285,1
1,Famine,1,99,259,259,258,423.5024,0
1,Hurricane,0,179,99,99,139,140.5889,0
1,Famine,0,179,199,199,259,98.5317,1
1,Famine,0,219,119,119,80,250.9308,0
1,Famine,0,219,139,139,99,218.5967,1
1,Hurricane,0,80,99,99,219,243.4184,1
1,Famine,1,0,199,199,199,167.0397,1
1,Famine,1,179,119,119,239,112.54,1
1,Famine,0,80,179,179,139,79.1581,1
1,Flood,0,139,219,219,99,194.6124,2
1,Famine,0,298,99,99,99,99.0051,1
2,Hurricane,1,219,199,338,139,145.8124,0
1,Famine,0,139,179,179,80,114.9478,1
1,Flood,1,100,139,139,119,281.575,2
1,Famine,0,80,259,259,219,283.9331,1
1,Flood,0,139,258,258,239,716.6786,2
1,Flood,1,139,318,318,298,270.9142,2
3,Flood,1,179,139,675,537,418.9645,2
1,Flood,0,199,517,517,139,99.6255,2
1,Flood,0,139,80,80,278,138.9361,2
1,Famine,1,80,239,239,119,21.8289,0
1,Hurricane,1,119,278,278,199,137.5582,1
1,Famine,1,0,20,20,239,135.0741,1
2,Famine,0,238,80,160,119,158.9921,0
1,Famine,0,119,139,139,119,598.7088,1
1,Flood,0,80,99,99,80,572.7098,2
2,Famine,0,179,119,258,159,407.2386,0
1,Flood,0,258,139,139,179,138.6768,2
1,Famine,0,0,179,179,358,0,1
2,Flood,1,278,199,437,159,293.5243,2
1,Hurricane,1,99,139,139,179,415.5193,1
1,Flood,1,199,219,219,199,133.5234,2
1,Flood,0,80,119,119,159,182.6506,2
1,Famine,1,119,199,199,99,195.3586,0
1,Famine,1,100,99,99,179,234.2584,1
1,Flood,1,159,278,278,199,801.5025,2
1,Famine,1,239,279,279,259,156.8192,0
1,Famine,0,139,179,179,179,139.5797,1
2,Flood,0,199,139,278,278,113.853,2
1,Famine,0,159,199,199,99,93.7083,1
1,Hurricane,0,179,80,80,179,221.009,0
1,Hurricane,1,139,99,99,219,107.6708,0
1,Famine,0,80,119,119,119,457.8398,1
1,Famine,0,179,179,179,119,135.1758,0
1,Famine,1,0,99,99,119,545.8177,0
1,Famine,0,238,139,139,179,136.18,1
2,Flood,1,99,139,397,119,487.0547,2
1,Famine,0,119,99,99,139,237.1708,0
1,Flood,1,159,100,100,258,156.0328,2
1,Famine,0,100,159,159,80,182.6342,0
1,Famine,1,80,159,159,139,638.1618,1
1,Hurricane,0,120,379,379,359,384.7184,1
1,Flood,1,179,179,179,199,204.6265,2
1,Famine,0,219,259,259,238,358.8851,1
1,Famine,0,219,119,119,80,184.6943,1
1,Flood,0,99,80,80,119,90.1734,2
2,Famine,0,99,139,338,159,334.8918,0
1,Famine,0,119,179,179,159,427.7116,0
1,Famine,0,478,239,239,279,76.6045,0
1,Famine,1,139,99,99,99,667.003,1
1,Famine,0,100,199,199,119,239.5005,0
1,Flood,0,100,358,358,80,449.0225,2
2,Flood,0,119,99,179,99,354.1486,2
1,Famine,1,199,219,219,159,181.6549,0
1,Flood,0,119,119,119,99,242.0294,2
1,Flood,0,159,179,179,497,84.4408,2
1,Famine,1,139,99,99,179,111.0281,0
1,Famine,1,0,99,99,80,0,0
1,Flood,0,139,159,159,100,136.3277,2
1,Hurricane,0,239,219,219,338,99.0316,1
1,Hurricane,1,199,219,219,80,188.1495,1
1,Flood,1,239,199,199,139,129.0039,2
1,Famine,1,0,259,259,179,369.5971,0
1,Flood,1,179,219,219,139,654.4435,2
1,Famine,1,179,99,99,139,101.1781,0
1,Famine,0,139,199,199,238,191.8463,0
2,Famine,0,239,279,518,379,161.0419,0
1,Famine,1,160,279,279,279,119.7633,1
1,Famine,0,238,199,199,238,225.5272,0
1,Flood,0,119,119,119,99,281.5639,2
1,Famine,0,99,99,99,99,90.7662,1
1,Famine,0,100,139,139,139,731.7585,1
1,Famine,0,139,99,99,119,233.8616,1
1,Famine,0,0,80,80,139,0,0
2,Famine,0,0,139,298,139,0,0
1,Famine,0,159,139,139,139,165.0273,1
1,Famine,0,238,80,80,179,487.0657,1
1,Famine,0,219,298,298,239,129.0242,1
1,Famine,0,557,219,219,179,374.4389,0
2,Famine,0,99,199,338,219,521.8058,1
1,Famine,0,238,159,159,80,137.6526,0
1,Flood,1,119,239,239,298,255.1588,2
1,Famine,0,258,139,139,139,290.1556,0
1,Famine,0,99,100,100,199,97.2895,1
1,Famine,0,199,139,139,238,191,1
1,Famine,1,1036,359,359,359,55.9732,1
1,Famine,1,80,139,139,119,41.5482,0
2,Flood,1,119,99,198,80,275.6311,2
1,Flood,1,179,99,99,119,194.8037,2
1,Flood,0,179,139,139,199,191.1106,2
1,Flood,0,199,179,179,139,206.1553,2
1,Famine,0,259,339,339,379,279.732,1
2,Flood,0,179,179,518,140,343.1268,2
1,Famine,0,238,80,80,119,111.2048,1
1,Hurricane,1,179,238,238,179,361.8207,0
2,Hurricane,0,119,80,199,139,407.6622,0
1,Famine,1,0,139,139,219,673.8043,1
1,Hurricane,1,99,139,139,199,205.5097,0
1,Flood,1,219,259,259,238,270.3373,2
1,Flood,1,99,199,199,139,77.6466,2
1,Flood,1,219,99,99,99,1131.3122,2
1,Flood,1,159,100,100,258,459.0103,2
1,Famine,0,139,139,139,99,71.1214,0
3,Flood,0,179,99,735,99,339.0033,2
1,Flood,1,258,199,199,219,666.9754,2
1,Hurricane,1,99,139,139,80,220.6043,0
1,Famine,1,359,259,259,199,249.6808,1
1,Famine,0,238,159,159,179,339.73,0
1,Flood,1,99,100,100,80,290.4587,2
1,Famine,0,219,239,239,199,429.5975,1
1,Famine,0,379,20,20,179,125.036,1
1,Flood,1,199,80,80,119,352.7694,2
1,Flood,0,0,99,99,100,118.5169,2
1,Famine,1,139,219,219,119,232.1659,0
1,Flood,0,99,80,80,99,98.4124,2
1,Famine,0,179,219,219,179,181,1
1,Famine,0,80,99,99,80,258.2562,1
2,Famine,0,179,119,199,139,242.7396,1
3,Flood,0,99,80,338,100,214.1314,2
1,Flood,1,179,20,20,219,1228.7487,2
2,Famine,1,219,199,358,139,126.7764,0
1,Hurricane,1,219,119,119,80,187.2385,1
2,Famine,0,139,159,278,99,295.155,0
1,Hurricane,1,179,99,99,99,256.8292,0
1,Famine,0,179,258,258,159,138.8254,0
2,Hurricane,1,238,99,258,139,180.1,0
2,Famine,0,139,80,219,99,177.8103,1
2,Famine,1,159,239,477,179,181.5275,0
1,Famine,0,140,160,160,239,82.5015,1
1,Famine,0,100,99,99,99,230.8252,1
1,Famine,0,0,139,139,139,0,0
1,Flood,0,140,20,20,179,1422.0296,2
1,Famine,0,219,339,339,199,256.6384,1
1,Flood,1,80,278,278,219,144.5078,2
1,Flood,0,278,159,159,139,119.5377,2
2,Famine,0,159,139,238,139,166.0903,1
1,Famine,0,159,238,238,259,246.224,0
1,Flood,1,219,437,437,179,320.3268,2
2,Hurricane,1,139,199,318,298,480.8807,0
1,Flood,1,319,279,279,20,257.2805,2
1,Flood,0,80,119,119,258,58.2602,2
1,Famine,0,80,318,318,119,72.6034,0
1,Famine,0,179,80,80,179,165.128,0
1,Famine,0,179,318,318,219,196.3288,0
1,Famine,0,219,219,219,179,433.29,0
1,Flood,1,259,319,319,977,235.6194,2
1,Flood,1,159,199,199,179,124.5492,2
2,Famine,0,0,139,378,278,567.5795,0
1,Famine,0,219,99,99,139,309.3429,0
1,Hurricane,1,139,139,139,179,132.2422,0
1,Famine,0,239,99,99,219,101.9031,0
1,Hurricane,0,139,99,99,179,700.6943,0
1,Hurricane,1,259,179,179,20,69.0887,1
1,Hurricane,1,139,139,139,179,210.4198,0
1,Famine,0,139,139,139,179,140.4226,1
2,Famine,0,239,99,258,99,403.5991,1
1,Famine,1,219,179,179,259,81.2296,0
1,Hurricane,1,100,80,80,179,710.5508,0
3,Flood,1,119,80,299,179,77.9503,2
1,Flood,1,159,278,278,199,83.6002,2
1,Hurricane,1,179,258,258,119,52.1009,1
1,Famine,0,139,99,99,99,397.102,1
1,Flood,0,139,278,278,99,37.8021,2
1,Flood,0,119,119,119,100,185.5586,2
1,Famine,1,100,99,99,139,396.5593,0
1,Famine,1,159,199,199,139,258.9295,0
1,Flood,0,139,80,80,159,114.6091,2
1,Hurricane,0,159,219,219,179,165.4358,0
1,Flood,0,99,99,99,418,198.3942,2
1,Famine,0,439,20,20,339,180.5028,1
1,Flood,0,199,278,278,238,129.0591,2
1,Famine,0,219,239,239,140,95.7209,0
3,Flood,1,139,258,616,278,185.7182,2
1,Famine,0,219,199,199,179,155.1362,0
1,Famine,1,139,139,139,219,116.5204,0
1,Famine,0,139,238,238,258,155.6157,1
1,Flood,1,159,119,119,99,571.5411,2
1,Famine,0,159,159,159,159,167.7155,0
1,Famine,0,80,99,99,139,114.0175,0
1,Flood,0,199,80,80,139,1094.5878,2
1,Flood,1,139,179,179,179,87.8778,2
1,Flood,0,100,358,358,80,569.4421,2
1,Flood,0,20,179,179,199,208.9791,2
1,Famine,0,238,99,99,159,365.4436,1
1,Flood,1,99,139,139,159,941.151,2
1,Hurricane,0,139,179,179,99,295.7047,0
2,Famine,0,99,80,179,99,154.8564,0
2,Famine,0,278,119,238,139,382.0239,1
1,Hurricane,1,139,418,418,99,121.878,0
1,Flood,1,80,139,139,219,244.2335,2
1,Flood,1,80,139,139,139,184.5867,2
1,Hurricane,1,179,139,139,80,165.9164,1
3,Flood,1,80,219,497,179,248.267,2
1,Famine,0,139,179,179,139,176.1817,1
1,Famine,0,20,219,219,239,122.7243,0
4,Famine,0,139,139,835,179,462.5884,0
1,Famine,0,99,100,100,119,419.5074,0
1,Famine,1,119,80,80,139,148.1022,0
2,Famine,0,179,139,298,239,304.6609,0
1,Flood,1,278,179,179,238,104.6482,2
1,Famine,0,179,199,199,139,80.514,1
1,Famine,0,219,278,278,239,83.5853,1
2,Famine,1,179,417,516,80,369.1206,0
1,Famine,0,119,80,80,278,248.0952,0
1,Famine,0,159,159,159,139,78.5143,0
1,Famine,0,99,100,100,159,384.5939,0
2,Flood,0,259,179,418,20,112.7519,2
1,Famine,0,179,179,179,179,76.7756,0
1,Famine,1,119,179,179,278,162.6691,0
1,Famine,1,199,119,119,179,223.4066,0
1,Hurricane,1,199,319,319,139,191.7661,1
2,Famine,0,159,179,378,99,242.5,1
2,Famine,1,298,119,278,219,104.3887,0
1,Famine,1,139,298,298,656,692.9939,0
1,Famine,0,80,119,119,139,324.5385,0
1,Famine,0,139,139,139,119,150.9205,1
1,Famine,0,179,179,179,80,264.5397,0
1,Flood,1,0,99,99,119,5.0249,2
1,Famine,0,99,219,219,318,145.994,1
1,Flood,1,100,199,199,239,263.1216,2
1,Flood,1,159,119,119,99,263.5119,2
1,Flood,0,498,239,239,678,1367.5541,2
2,Famine,1,139,80,219,139,319.8664,0
1,Famine,1,0,219,219,99,0,1
2,Famine,0,139,99,198,179,108.5012,1
1,Hurricane,1,80,99,99,80,184.4587,0
1,Flood,1,139,298,298,99,392.8467,2
2,Hurricane,1,119,119,199,159,316.532,1
1,Flood,0,219,239,239,20,1212.4794,2
1,Flood,0,179,139,139,239,194.4801,2
1,Hurricane,1,139,219,219,219,116.5172,1
1,Famine,1,80,258,258,159,214.3648,1
1,Famine,0,139,199,199,80,321.5004,1
1,Flood,1,239,219,219,179,62.532,2
1,Famine,0,80,179,179,80,157.7157,1
2,Famine,0,139,219,358,139,328.3146,0
1,Famine,0,159,80,80,219,24.4591,0
1,Famine,0,99,179,179,99,586.7355,1
2,Flood,1,119,139,238,80,88.193,2
1,Famine,1,100,139,139,159,230.7347,0
1,Famine,0,139,179,179,139,201.2014,0
1,Famine,0,159,139,139,139,39.8811,1
1,Hurricane,1,199,139,139,199,400.7808,0
1,Hurricane,1,159,179,179,239,48.1274,0
1,Famine,1,199,139,139,99,420.8622,0
1,Famine,0,80,119,119,139,510.0189,0
1,Flood,0,139,139,139,139,191.5731,2
1,Famine,0,219,179,179,159,63.7122,1
1,Famine,0,179,179,179,199,386.2464,0
1,Famine,1,99,258,258,80,124.0585,0
2,Famine,0,199,100,199,139,757.8709,0
1,Flood,1,238,239,239,179,46.5296,2
1,Hurricane,1,179,219,219,100,122.3162,0
1,Hurricane,1,199,139,139,278,215.5023,0
1,Famine,0,179,219,219,399,188.0957,1
1,Flood,1,100,99,99,80,128.4883,2
2,Flood,0,199,159,258,139,323.5012,2
1,Flood,1,238,159,159,159,241.0187,2
2,Famine,1,159,99,199,139,330.276,1
1,Famine,0,199,239,239,80,424.2717,0
2,Famine,0,139,99,179,139,161.9359,0
1,Famine,0,80,119,119,80,116.0043,0
1,Famine,1,258,278,278,278,59.1714,1
1,Famine,0,99,119,119,139,521.0002,1
3,Famine,1,99,99,317,99,432.8062,0
1,Flood,0,139,99,99,199,262.5043,2
2,Hurricane,1,298,239,378,199,238.6179,0
1,Flood,1,179,338,338,139,522.2511,2
1,Flood,1,99,99,99,139,213.6691,2
1,Famine,0,80,99,99,159,132.0038,1
1,Famine,0,99,179,179,139,469.5905,1
1,Flood,1,179,278,278,318,206.0734,2
1,Famine,1,179,199,199,139,278.3779,1
1,Famine,1,0,159,159,179,109.6734,0
1,Flood,0,239,99,99,159,85.7263,2
1,Famine,0,199,179,179,139,1500.8852,1
1,Famine,1,80,80,80,119,1074.4436,1
2,Flood,0,139,159,259,159,175.3233,2
1,Flood,0,199,119,119,179,306.0261,2
1,Flood,0,99,139,139,219,186.0672,2
1,Famine,0,99,179,179,119,406.6771,1
2,Flood,0,119,179,358,119,127.4755,2
1,Famine,0,100,199,199,278,217.0184,1
2,Flood,1,139,100,199,179,207.7174,2
1,Famine,0,119,139,139,99,84.061,1
1,Flood,0,179,159,159,179,122.501,2
1,Famine,0,80,179,179,139,128.0352,0
1,Flood,0,119,159,159,239,112.135,2
1,Famine,0,298,159,159,179,306.0261,0
1,Famine,0,139,159,159,80,142.4649,0
1,Hurricane,1,119,199,199,100,131.6368,1
1,Famine,0,339,239,239,199,153.5985,0
1,Famine,0,139,179,179,159,110.5271,1
1,Famine,0,199,139,139,199,279.0448,0
1,Famine,0,239,139,139,99,172.3898,1
1,Famine,1,80,119,119,119,443.9336,1
1,Flood,1,339,339,339,179,251.739,2
